Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
54496.56332,7.609525482,5.945896722,4.24,29332.00264,978766.9139,"75906 Marissa Ville Apt. 047
Robinsonside, MN 51149"
67118.53733,5.612756499,7.639188434,5.37,22654.11135,997827.2538,"3703 Mark Stravenue
Jenniferland, VT 47784"
65352.70005,6.530769554,5.185860953,4.02,45474.55912,1062206.321,"9606 Sanford Villages Apt. 846
Piercestad, CT 72842-3325"
66203.92405,6.508990125,8.699543873,4.02,33005.01007,1382172.294,"Unit 2193 Box 7909
DPO AA 47323-2101"
85310.76793,6.59819745,5.921215989,4.5,17974.86337,1281741.163,"4641 Romero Branch
Port Adam, OH 48769"
80832.51832,7.005967334,7.647121762,6.1,41277.18878,1592664.7,"89757 Mcfarland Cove
South Ronaldport, LA 62288-5973"
71477.73281,6.141687729,7.245610106,6.42,31560.03672,1247557.695,"796 William Skyway Apt. 402
West Tyrone, VI 81186-6677"
63532.75788,6.097435139,7.347449707,3.35,27156.84396,779207.5546,"47492 Phillips Trail Apt. 262
Mariohaven, MH 00956"
89823.14595,5.290630077,6.602560307,3.48,29947.90416,1222760.858,"649 Brandon Ways
New Jennifer, GA 81262"
57830.07473,7.619304205,8.234530691,6.32,35064.01314,1380715.315,"773 Zachary Turnpike
South Vanessamouth, NJ 83757"
52612.14081,5.084623776,6.875062831,2.38,32004.69653,704884.1544,"151 Luna Landing
Brandtmouth, RI 02975"
77305.07291,6.096980771,5.78641233,3.45,49660.1057,1530480.688,"26425 Tasha Trace Suite 683
North Kristinbury, UT 69027"
66606.97183,6.949672937,8.369451056,4.21,45419.65586,1780415.438,"7287 Mullen Burg Apt. 284
Housetown, VA 71506-7091"
73846.75137,7.221437013,8.035623147,6.21,46297.65372,1709667.189,"19834 Rodriguez Lights Suite 480
Parkchester, MS 20288-6598"
62194.3838,5.045854952,7.928356117,3.23,37545.16768,852565.6269,"993 Lowery Villages Suite 537
Warnerhaven, MD 10412"
77926.14416,5.554771073,6.660626274,2.36,33992.54516,1185310.267,"58847 Mccormick Isle Apt. 081
North Patrickborough, NJ 31166-7988"
78781.87322,6.596149253,8.692723427,6.08,43311.76502,1795093.034,"USNV Walker
FPO AE 81668-3821"
70818.07813,4.09598384,5.932069891,4.49,45206.13987,956241.9913,"65132 Sharon Manors
Maynardmouth, MI 60210-9659"
64530.59311,5.250267917,7.117112139,4.39,56334.97406,1224454.547,"85285 Kayla Walks
Garnerberg, MA 84386"
58821.95172,4.916520807,5.936286875,2.49,26597.50608,552279.214,"0880 Torres Views
Lake Seanside, ND 47671"
53778.92417,7.916388424,7.520857506,5.28,34627.001,1186357.179,"1813 Shawn Canyon Apt. 761
East Kennethfurt, LA 37064-8900"
66073.87901,7.412576,8.791163731,3.4,47299.05759,1582261.701,"079 Cruz Walks
Gregoryfurt, IL 39580"
80691.03056,6.358242169,7.874564489,5.25,29782.50821,1478028.174,"508 Watson Motorway
Kirbychester, NJ 76201-4719"
77240.97995,7.061274604,7.015781826,5.35,24347.63308,1386306.103,"878 Shawn Ford Suite 912
Aaronburgh, NC 90513-9301"
80319.99215,6.47939155,7.304337593,3.24,42518.94119,1424786.509,"006 Benson Camp Suite 290
Lake Tracy, AL 36317-8259"
76065.49678,4.584895942,7.197069085,6.42,40143.43542,1206937.316,"72956 Jessica Stravenue
Bethanyshire, CT 67149-6278"
70991.56554,5.516583821,7.773536289,5.22,29442.45405,1209287.535,"809 Harrington Forges
Smithstad, PW 59127"
65084.50551,5.810997626,6.860745166,2.38,26678.53416,1029869.764,"2765 Smith Mission
Baldwinton, LA 68900"
45818.0727,5.51838477,6.119878765,4.16,26357.23832,300464.0987,"7976 Richard Plains Apt. 958
Lake Abigail, IN 02827-4222"
89150.37967,5.368176202,6.769516686,2.1,25234.48795,1294278.118,"002 Katherine Flat
Hartmanland, AZ 37973-3049"
73729.55731,5.830912441,8.100920819,6.43,16410.64122,1251757.193,"456 Nicole Canyon
New Valerieside, CA 37155"
52273.03252,7.670012954,6.010627933,4.29,39785.41957,1128403.366,"35923 Melody Union
Huffmanville, AK 21375"
74625.48782,6.116964359,7.424722959,5.43,36076.7552,1363669.069,"467 Emily Rapids
New Bradleyside, MI 74897"
80709.03387,6.313895819,7.143813449,6.25,30069.33954,1177744.973,"642 Ashley Burg
Jennifershire, KY 79760-6173"
60982.95833,6.052948138,7.748963785,4.33,43759.77758,980274.0699,"99990 Miller Way
Russellberg, MN 31202"
82238.68962,6.240450039,6.323822116,4.14,39032.80712,1524115.891,"3027 Pamela Trail Suite 457
South Veronica, NC 79350"
65276.56836,8.120340003,6.844399336,3.41,31136.8974,1311902.534,"9912 Smith Roads Apt. 591
Lake Stacey, AR 95418-6029"
74201.40789,6.508699033,7.124513456,5.11,27701.05883,1119992.619,"68583 Allen Centers
North Masonhaven, ME 51493-3022"
78889.25511,6.984087976,7.119862076,3,32360.43499,1538922.903,"165 Rebecca Run
South Hannahport, LA 92436-6494"
70081.673,4.624305142,6.311314926,4.46,27438.68941,843633.1982,"5831 Lisa Road Suite 705
East Nathan, VI 05521-1350"
55517.57079,5.86223151,7.136285579,5.45,40455.72218,903301.9933,"5073 Spencer Station Suite 444
Toddfort, MO 95614"
64069.40244,6.559693124,7.176352932,4.37,41485.11563,1161995.728,"86533 Gould Hills
Garciachester, DE 09135-4735"
69016.25071,5.89039554,4.658690271,3.42,33819.46287,733299.7945,"1732 Barbara Overpass
Hillmouth, DC 64884"
84170.87554,7.985479092,6.456360286,3.08,46299.58121,1837930.801,"8901 Lisa Isle Apt. 035
North Tammiechester, NC 23048-4036"
52963.70495,6.223898278,7.852066885,3.16,39217.98102,962028.7008,"15502 Hailey Courts
West Melissaton, GA 00663"
66272.17479,7.40994847,7.709617653,6.4,45578.53724,1477765.148,"88428 Campos Path Apt. 890
North Joshuashire, AZ 84342-5757"
61832.32618,8.290145512,7.13125578,4.39,33291.05371,1419345.607,"29337 Gabrielle Mission Suite 631
Loganfort, MS 10959"
39188.82172,5.215237489,7.047435339,4.44,45903.3983,539483.3966,"1085 Michele Glens Apt. 517
Sergiotown, VT 20367"
77474.8084,5.984521141,7.600015977,3.46,21636.37575,1097701.943,"270 Sarah Vista
North Jessicatown, MP 84920-3221"
75997.70446,6.437720271,6.650801681,2.2,30091.29805,1412274.486,"300 Larry Drive Apt. 188
Maychester, GU 63293-8809"
67180.72379,3.692897348,7.938421221,4.12,34995.53955,1013443.438,"6700 Burns Summit Apt. 752
Munozmouth, PR 33205"
71049.13746,6.82577006,6.085627686,4.16,25941.41441,893919.0388,"140 Alvarado Center
Hessview, OR 63586"
65655.41498,7.301982504,6.842533838,4.14,31622.41047,1234531.601,"77597 Connie Harbors
Robertville, DC 21128-0453"
63745.4146,6.327302384,6.682731041,3.22,19346.40638,864702.9339,"904 Jennifer Pass
East Carolyn, NE 80148-8850"
60760.70076,7.012908353,6.715733778,4.38,24608.37105,977024.1102,"5432 Walker Island
North Richardchester, AS 42587"
73541.64389,5.088522049,7.049997801,5.24,39836.36603,936148.5119,"12715 Short Squares Suite 017
Leahburgh, PR 77137-6937"
74683.11251,6.263585629,5.627387829,3.4,30602.60461,1056976.975,"132 Allison Rapids
Yvonnefurt, NC 14633"
63751.90232,6.22542886,7.791948979,3.45,35785.28631,1040607.312,"PSC 0939, Box 2872
APO AE 84646"
85659.15773,6.438937568,6.160323135,4.14,44619.37813,1641101.519,"3067 Monica Junctions
New Jamie, NY 50202"
44928.40681,6.661688982,6.166052316,4.38,22069.94593,503065.5056,"1377 Moran Wells
Richardburgh, IL 33834-1305"
59627.66934,6.981848708,7.772294448,6.19,41307.29823,1296146.939,"27645 Kline River
Port Samuelside, GU 06730"
68969.03033,7.793532099,6.927319958,3.46,26440.26824,1164209.619,"43918 Carpenter Village
Lindsayborough, WY 68856-0092"
64636.30332,8.060942862,4.626558167,2,33894.89954,999814.8898,"76984 Adams Stream
Jamesview, AZ 00532-4427"
62969.46397,6.719643159,7.880521416,6.04,36112.70143,1060897.689,"06275 Ross Mills Suite 054
Lisastad, DC 67330"
87918.96998,5.824512937,7.340992379,3.32,48401.7974,1848633.724,"29279 Jermaine Plain
Morrisland, SC 37248-4063"
49703.38184,4.977252811,6.25906992,3.02,36273.39412,617157.9103,"520 Love Hill
Port Scottview, NC 38932-2657"
67876.8907,5.3051633,6.228655544,3.34,29799.75808,857697.1255,"PSC 8501, Box 9843
APO AP 98266-5428"
71737.58285,6.272440442,6.869613492,4.41,45814.32891,1253434.398,"87019 Russell Port Apt. 950
Rhondastad, KY 27693-9413"
80518.25657,6.865315727,7.744385348,5.29,26701.55793,1635092.433,"62969 King Junctions Apt. 619
Maryton, NY 45618"
74839.42076,7.689560726,6.596280173,3.3,32094.14109,1524845.422,"PSC 7794, Box 7590
APO AA 40047"
63394.68492,6.53645364,4.707758996,3.24,36195.2878,763869.6667,"94007 Luis Isle Apt. 081
Port Jesse, IN 51991"
75537.04531,5.759948637,7.510711574,4.11,46266.16509,1376637.506,"14841 Jeffery Passage
Lake Kyle, WA 90337-7454"
66202.4146,9.078480105,7.063085614,6.23,23274.0467,1244440.135,"95798 Elizabeth River
Benjaminbury, VT 03318-9619"
48039.25141,6.293192293,7.877403593,6.44,32145.57593,693931.5015,"PSC 3778, Box 1575
APO AE 50445-2100"
64357.32112,5.810846742,6.992732532,2.25,42710.71074,1277744.739,"3840 Timothy Walks
West Deborah, VT 14535-2467"
84368.98999,5.603351791,6.821687363,4.06,39615.83006,1539329.319,"805 Brown Land Suite 726
Jenniferhaven, GA 61596-1119"
54484.27141,6.836467757,6.782860704,2.18,29645.844,903881.6639,"548 Alec Keys
Daniellemouth, PA 02241"
44673.7085,7.74682548,7.266475345,3.2,38962.2712,896944.2443,"PSC 9294, Box 6252
APO AP 46111-7806"
73031.82118,5.443580273,5.725266904,2.48,44962.52365,1184758.842,"60075 Rhodes Summit
North Crystalview, VA 40652"
96409.32969,5.483695051,7.52809801,6.5,35039.19213,1731437.416,"389 Michael Knolls Apt. 891
Reyeshaven, WV 22646-0966"
48585.48326,6.545118326,7.015252974,3.33,37433.62134,762144.9261,"753 Kline Street
New Cindyland, MI 13424-8203"
62866.12561,6.405804936,8.203353428,5.46,44634.72495,1270905.02,"876 Woods Circles
North Sarah, OK 34668"
55201.94186,6.006042699,8.00318507,4.21,39482.6836,1000043.903,"043 Tyler Oval
Lake William, AS 62856-9836"
95559.02467,5.952406535,8.039282316,3.3,43914.81314,1967637.287,"8068 Curtis Glen
Anthonyfurt, VA 17191"
63616.06692,7.671785792,6.175147479,3.23,28991.49749,1114779.247,"034 Parker Unions
Lake Thomas, MP 99522-4945"
46421.97519,6.355987813,5.728597316,4.24,31691.22805,671661.7134,"727 Gonzales Fork
Jonathanborough, ND 57809-1961"
68258.45405,6.797949734,7.406529543,3.02,28502.33389,1214986.886,"003 Erica Passage Apt. 274
East Ritaton, KS 97261-8617"
86894.47359,4.549286519,7.458554034,3.39,16307.76883,1053236.6,"1215 Dawson Locks Suite 788
Port Elizabeth, NH 66530"
73868.90858,7.13949801,6.227752216,2.05,44563.23046,1515005.384,"62721 Stewart Mount
Marieburgh, WY 37987-7127"
71161.14254,7.711940808,7.346570952,6.32,51692.96267,1732196.217,"3222 Alexis Square
Leetown, MS 07616"
84729.52314,5.678082151,7.865276959,5.27,43489.0159,1587122.369,"30682 Perry Ranch Suite 253
Tinaport, CT 17781"
61638.90464,8.353824704,7.267249766,4.38,24221.05275,1184893.56,"8042 Jasmine Ramp
Charlesborough, IL 29751"
70481.76678,5.847838619,8.598246883,3.25,22771.19219,1314348.699,"6049 Ramos Fork
Vaughnmouth, MN 39214-3093"
64975.39859,5.052962571,7.200581808,4.41,33413.39672,717825.3597,"7646 Joshua Tunnel
Christinaton, AZ 69071-6657"
72773.8646,5.448671482,6.747876001,2.5,51692.31774,1441736.761,"960 Diamond Mews Apt. 150
East Donnaview, MH 67321-2363"
53235.19907,8.377624206,6.799866021,4.48,37192.1126,1119542.311,"4122 Bradley Turnpike Apt. 551
New Carlaville, KY 15412-2546"
57622.50987,6.095903844,7.256935779,4.08,31596.86373,850977.0123,"0227 Walters Haven
West Wesleybury, MS 17227"
70006.89737,6.172550283,7.947610774,3.14,44795.71849,1655466.736,"6998 Jason Hollow
Kleinbury, KY 02969"
79102.06597,7.575400175,7.067327828,4.29,33279.83439,1641739.518,"793 Cynthia Shore
South Randy, MN 75770-8233"
64943.57968,7.189100626,7.456185045,3.45,40283.24977,1369976.501,"31241 Johnson Prairie Suite 452
Hancockshire, AS 54797-5444"
72282.38293,6.071212704,7.046825652,3.32,39220.75914,1465835.843,"PSC 6728, Box 9260
APO AA 33818"
80022.18464,6.993381539,7.348649923,3.3,50247.10811,1789334.851,"8374 Colon Isle
North Yolanda, SD 47070-7137"
67185.72217,7.116818564,7.377845327,6.26,10331.00139,863297.1767,"493 Beth Tunnel Apt. 276
New Mitchell, DC 10981"
79968.2272,5.717587615,6.537351508,3.32,50207.83691,1425366.413,"5131 Tapia Gardens Suite 886
Christinaburgh, CO 75023-0787"
88625.448,7.331374811,9.179993536,5.29,49865.15207,2271112.744,"8252 Murillo Mountain
Glennshire, SC 33179"
66542.92265,7.98901663,7.236402011,6.1,32065.76325,1370699.722,"965 Wilson Ridges
Holmesland, VT 81072"
82013.2986,7.212272749,6.386486309,3.16,34469.16874,1566740.128,"3753 Dean Island Suite 773
North Dennis, OR 90936-6820"
75960.53547,5.834293144,6.265051496,4.17,47060.09365,1436995.2,"678 Patton Pass
Guzmanberg, MA 60510"
80059.44773,7.2209377,6.489267832,2.49,26623.39199,1345962.955,"51202 Perez Squares
New Kellytown, WV 38886-7802"
71530.43752,6.684439096,6.110191694,3.24,34911.15883,1265180.909,"4821 Christopher Park
Lopezside, MH 21430"
56776.50026,5.789347468,7.857343016,6.22,37449.95089,1061222.537,"278 Tina Spur Suite 751
Jessicashire, PA 60756"
80680.0223,6.2521187,5.91001256,3.17,42316.4464,1383967.463,"50664 Kent Haven
Christopherchester, KS 50822-8146"
65554.53798,5.892921483,7.788138382,5.22,22559.53591,1051519.066,"0896 David Islands Suite 115
Lake Patriciaburgh, MD 03928-1885"
64852.74982,6.984112198,6.956937821,4,49164.66618,1550359.548,"31018 Park Square Suite 876
Normanside, MA 65696-1725"
85618.07186,6.221942388,6.079424489,2.22,42042.80335,1375057.083,"88259 Amanda Valleys
Carrollmouth, OH 35308-8073"
81119.61375,7.648916908,7.181116046,3.01,49576.70781,1882978.9,"6983 Tyler Mission Apt. 984
South Nicholasbury, DE 26628"
60730.1198,8.398091022,7.021787448,3.42,35530.50391,1274053.64,"814 Elizabeth Square Suite 264
New Brenda, DC 70173-4108"
73144.04753,7.376340203,7.869974067,3.13,27767.04897,1426434.644,"02930 Kenneth Glen Apt. 117
East Michaeltown, NC 02319-9280"
50901.86602,7.235067946,6.767066347,4.04,39458.30084,913587.0974,"572 Shelton River Suite 617
Reyesland, DE 48811"
58098.55251,6.802025829,7.060080868,4.3,43359.48868,1116730.867,"014 Cheryl Plaza Suite 493
Lake Melinda, MH 07175"
64438.41146,6.18261757,7.614217985,6.23,35076.99599,1226586.921,"4976 Shields Mount Suite 333
East Michelehaven, CT 44471-9324"
71810.512,9.550242833,6.122465225,2.47,51834.80812,1836978.483,"4518 Caleb Hills Apt. 029
East Shannon, VI 80699-6731"
66498.33596,7.719670268,6.142730956,4.29,30926.29111,1452153.849,"365 Sue Place Apt. 092
Lake Davidport, VT 70760"
67824.4917,6.9259775,8.039700873,5.16,21924.05031,1294750.368,"8783 Cristian Vista Suite 144
Lake Tiffany, HI 82995-2929"
67884.60321,5.145657248,7.879544727,5.41,28929.08678,1059870.965,"USNS Hernandez
FPO AA 27512"
75664.89927,7.09682618,7.983172003,3.09,45547.93836,1615346.75,"Unit 1515 Box 0124
DPO AA 13767"
50279.49895,7.459673777,5.942275646,2.1,30813.31362,1107692.003,"49703 Joshua Camp
Port Brianbury, OH 78964"
86451.40451,9.28319104,7.392164066,3.39,51543.0568,2330289.701,"125 Gillespie Plain
Whitefurt, MO 18599"
50991.97498,7.752971245,7.55757585,3.45,41992.02443,1116193.293,"016 Ashley Locks
Mortonstad, WY 58148"
68323.06336,6.669084505,5.861133737,4.18,39421.93645,1072253.834,"8534 Gina Route Apt. 739
Davischester, GA 71300-1917"
82193.51755,6.79303413,7.13508385,4.33,29780.17308,1626941.788,"81304 Jonathan Camp
Lake Tannerbury, RI 29349"
58855.31393,6.977429948,9.098979835,3.44,43681.46243,1669681.231,"90568 Garcia Vista
North Marioville, GU 75958-1328"
70426.53248,4.792877992,5.627663434,4.04,39299.48262,806121.8394,"02315 Franklin Crescent Suite 962
North Peter, RI 58237"
77149.70661,5.904251823,7.856053644,6.14,39355.01562,1680252.737,"031 Garza Springs Suite 573
Perryville, CA 13499-5935"
73825.97892,5.354561677,7.915452714,4.3,38502.49048,1186441.756,"USS Williams
FPO AA 31030"
72054.16891,8.644541759,6.185950711,2.02,38336.81217,1766248.403,"8749 Matthew Row
East Markport, IN 41253"
83081.37632,7.119826555,8.201423572,5.27,26717.70991,1641055.939,"619 Ralph Key Apt. 220
Josephberg, AZ 58966-3248"
56392.06835,7.78101427,6.59669477,2.07,30143.39506,1120894.804,"9048 Deborah View Apt. 049
New Laurie, PR 61237"
59136.89317,8.410086443,7.074322473,5.16,25136.82355,1325706.901,"7579 Walter Curve
Hartfort, VA 37328-6949"
73399.26447,7.468028625,6.414579249,4.31,36448.2738,1593347.849,"055 Tina Roads Suite 878
North Aprilshire, PW 13402"
56477.09653,4.220680697,6.78153687,3.19,43560.68518,605073.4908,"225 Brandi Avenue Apt. 147
Lopezbury, KS 51049"
75031.28909,6.589563862,6.53014678,2.3,25306.93098,1064509.523,"PSC 3878, Box 6882
APO AP 64687-9459"
50697.51268,6.664098438,7.531572717,3.19,37664.67975,872365.8799,"77621 Michael Fork Suite 487
Port Lauraland, AZ 23400-9348"
59543.02428,6.358304927,7.628030848,3.11,41023.28419,1117741.757,"98660 Williams Lock
West Jamesland, HI 66797"
78611.71976,8.061736349,6.858624507,3.03,49457.25748,1935172.995,"62128 Taylor Drive
New Frank, SD 32477-8796"
86456.83183,5.06820412,8.303301694,3.01,45452.02795,1668670.656,"4800 Flores Inlet Apt. 293
South Mary, MO 35793"
57834.25652,6.590727385,6.311064909,2.46,35336.71403,1072704.89,"1787 Paige Path
Justinmouth, DC 31345-4841"
74938.75979,6.157538114,8.061729885,4.18,56306.43444,1914746.582,"8893 Barbara Camp Apt. 439
Jefffort, VA 89472"
65839.2689,5.523339583,5.884307666,3.25,18321.51893,839194.0689,"456 Mitchell Causeway
Georgefort, NE 04481-1083"
64485.76532,7.847879442,7.681443787,6.07,23774.16959,1285157.87,"109 Smith Park
Laurachester, MP 38007"
71284.09801,6.920141537,8.090746781,3.45,36355.1452,1433614.967,"29718 Simmons Shores Apt. 119
Andreafurt, IN 14150"
82751.95838,6.847536157,5.086433684,4.43,44806.68811,1459342.887,"USNS Barrera
FPO AA 45323-4290"
58183.95917,7.707397995,8.749000788,6.08,44323.30064,1652845.981,"2260 Torres Crest
Lopezburgh, AK 74728"
52061.83239,5.089033719,8.678774415,4.07,30546.2556,725830.602,"196 Robinson Ways Apt. 994
Toddmouth, PW 54975"
79943.61122,5.031998399,6.866564918,3.23,53891.28901,1378863.688,"9881 Olson Drive
Alexanderbury, PA 91436-2120"
59350.2523,6.314587639,7.299320698,6.31,31328.22333,1003941.929,"1535 Debra Expressway Suite 755
Moonmouth, AL 23444"
56596.48236,6.478903343,6.826893598,2.07,41665.65687,729882.6249,"1968 Estes Turnpike Suite 663
South Carriefurt, NY 13185-2445"
73706.86446,5.948268398,7.103995531,3.39,40432.19315,1270047.528,"05664 House Tunnel
New Morganshire, MT 38939"
75117.20691,6.804905706,6.341246108,2.16,49494.66507,1695706.132,"86827 Castaneda Trail Suite 315
Lanceville, UT 64420-1882"
53609.12843,6.350654731,8.46138084,4.09,20313.54195,714822.5872,"80371 Timothy Views
Abigailborough, MN 16645"
72036.32403,6.470339347,6.225548367,4.05,52655.97982,1462899.031,"9817 William Drives Apt. 676
Port Michaelmouth, IL 88737"
68261.89753,5.797517327,7.601754384,6.11,32424.84314,1127260.126,"23133 Parker Spur
Brianland, ID 10645"
69922.91159,5.937983086,6.59799426,4.5,38390.46825,1014226.299,"3862 Jones Plains Suite 613
Lake Linda, ME 52695"
74172.55966,5.430842401,4.705015387,4.35,37658.01453,852982.5644,"238 Samuel Haven
South Michael, AL 99621"
57996.05804,5.51240196,8.327776474,6.36,29229.7206,830286.7066,"43128 King Branch Apt. 349
Mckeeview, NC 89358-6768"
102099.0392,5.24843148,9.039381544,4.08,22807.99194,1938866.49,"856 Harris Centers Suite 940
Nicholasport, IL 91064-1080"
55470.34658,7.778137057,6.330243408,4.2,49004.90125,1247645.41,"748 White Underpass
West Michael, CT 11080-9522"
48174.22679,4.867687872,7.98951567,3.03,45238.72551,813415.1281,"7278 Wiggins Square
South Nathan, FL 72804"
64597.81419,5.579049713,5.945759611,2.37,26912.32075,679373.4015,"319 Denise Run
Stephenview, PW 77941-4444"
66673.18147,5.776836839,5.945900039,3.18,30347.73988,814879.2063,"402 Steven Greens
East Terrence, FM 76774"
83163.67058,6.704969485,6.281916393,4.47,40340.11037,1489540.135,"66118 Torres Pike Apt. 446
West Kevinland, ME 01431-0177"
66035.13094,6.745449176,7.181912393,5.09,36170.06309,1468738.755,"5412 Smith Ports Apt. 902
West Jonstad, PA 43101-8130"
